product_id;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77
70908333;;;;;;;;;;;0.0;149.25;119.39999999999999;179.1;109.44999999999999;109.44999999999999;109.44999999999999;179.1;169.14999999999998;159.2;109.44999999999999;99.5;149.25;79.6;29.849999999999998;139.29999999999998;149.25;89.55;149.25;59.699999999999996;69.64999999999999;109.44999999999999;169.14999999999998;149.25;99.5;79.6;99.5;29.849999999999998;99.5;29.849999999999998;39.8;49.75;9.95;19.9;19.9;19.9;19.9;69.64999999999999;29.849999999999998;19.9;109.44999999999999;9.95;39.8;29.849999999999998;29.849999999999998;29.849999999999998;49.75;19.9;49.75;39.8;39.8;49.75;49.75;29.849999999999998;59.699999999999996;29.849999999999998;49.75;39.8;39.8;59.699999999999996;19.9;29.849999999999998;19.9;39.8;39.8;19.9;49.75;9.95
71179433;91.9;45.95;45.95;45.95;45.95;91.9;183.8;137.85000000000002;91.9;0.0;0.0;45.95;45.95;91.9;137.85000000000002;137.85000000000002;0.0;0.0;91.9;91.9;183.8;0.0;0.0;0.0;45.95;0.0;91.9;45.95;45.95;45.95;0.0;45.95;45.95;45.95;45.95;45.95;91.9;91.9;45.95;45.95;0.0;137.85000000000002;0.0;45.95;45.95;0.0;0.0;91.9;45.95;0.0;45.95;91.9;0.0;0.0;45.95;137.85000000000002;91.9;45.95;0.0;0.0;91.9;91.9;45.95;45.95;91.9;0.0;183.8;45.95;45.95;0.0;137.85000000000002;0.0;45.95;183.8;0.0;137.85000000000002;0.0;0.0
71314537;;;;;;;;;;;;;;;71.8;89.75;125.64999999999999;35.9;35.9;35.9;53.849999999999994;53.849999999999994;17.95;17.95;17.95;53.849999999999994;53.849999999999994;17.95;17.95;35.9;35.9;17.95;0.0;35.9;53.849999999999994;17.95;17.95;0.0;17.95;0.0;0.0;17.95;0.0;35.9;35.9;17.95;0.0;17.95;0.0;71.8;35.9;0.0;71.8;35.9;17.95;0.0;0.0;17.95;17.95;35.9;17.95;17.95;35.9;0.0;17.95;0.0;0.0;0.0;35.9;17.95;17.95;53.849999999999994;0.0;17.95;89.75;0.0;35.9;35.9
71331031;0.0;0.0;25.95;0.0;0.0;0.0;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;25.95;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;25.95;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95
71332214;49.75;9.95;59.699999999999996;39.8;59.699999999999996;89.55;39.8;29.849999999999998;29.849999999999998;29.849999999999998;29.849999999999998;69.64999999999999;59.699999999999996;69.64999999999999;59.699999999999996;29.849999999999998;49.75;39.8;39.8;39.8;19.9;39.8;49.75;9.95;39.8;39.8;39.8;29.849999999999998;69.64999999999999;69.64999999999999;49.75;59.699999999999996;79.6;29.849999999999998;9.95;19.9;9.95;9.95;0.0;0.0;29.849999999999998;9.95;19.9;0.0;39.8;9.95;9.95;;;0.0;9.95;;9.95;9.95;0.0;0.0;0.0;0.0;0.0;0.0;9.95;0.0;0.0;9.95;9.95;;;;;;;;;9.95;;;;9.95
71503674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1078.2;1557.3999999999999;988.35;1407.6499999999999;958.4;808.65;389.34999999999997;718.8;509.15;509.15;269.55;449.25;269.55;479.2;688.85;628.9499999999999;599.0;359.4;479.2;509.15;389.34999999999997;119.8;119.8;329.45;658.9;389.34999999999997;209.65;419.3;329.45;449.25;359.4;509.15;419.3;209.65;209.65;389.34999999999997;209.65;389.34999999999997;329.45;329.45;299.5;239.6
71518602;;;;;;;;;;;;;;;;;;;;;;0.0;190.4;101.15;89.25;267.75;172.55;148.75;220.15;196.35;136.85;107.10000000000001;119.0;77.35000000000001;59.5;41.65;107.10000000000001;95.2;65.45;83.3;107.10000000000001;53.550000000000004;65.45;47.6;77.35000000000001;59.5;95.2;71.4;119.0;47.6;95.2;65.45;35.7;89.25;23.8;11.9;113.05;29.75;35.7;77.35000000000001;47.6;35.7;41.65;53.550000000000004;65.45;35.7;101.15;71.4;41.65;53.550000000000004;71.4;53.550000000000004;23.8;17.85;71.4;17.85;71.4;65.45
71545231;179.54999999999998;79.8;99.75;99.75;139.65;99.75;79.8;179.54999999999998;119.69999999999999;99.75;59.849999999999994;219.45;99.75;239.39999999999998;79.8;239.39999999999998;39.9;79.8;59.849999999999994;79.8;99.75;119.69999999999999;59.849999999999994;79.8;99.75;119.69999999999999;139.65;99.75;19.95;79.8;19.95;79.8;79.8;39.9;39.9;139.65;39.9;79.8;19.95;79.8;59.849999999999994;99.75;39.9;0.0;19.95;19.95;59.849999999999994;39.9;59.849999999999994;39.9;79.8;39.9;59.849999999999994;99.75;0.0;39.9;159.6;19.95;19.95;19.95;39.9;179.54999999999998;59.849999999999994;99.75;179.54999999999998;79.8;59.849999999999994;139.65;19.95;19.95;119.69999999999999;79.8;59.849999999999994;59.849999999999994;59.849999999999994;79.8;19.95;119.69999999999999
71577161;838.95;639.2;399.5;359.55;599.25;79.9;279.65000000000003;519.35;319.6;199.75;439.45000000000005;239.70000000000002;239.70000000000002;439.45000000000005;279.65000000000003;159.8;199.75;39.95;159.8;79.9;119.85000000000001;119.85000000000001;39.95;39.95;39.95;39.95;;79.9;39.95;79.9;79.9;0.0;0.0;0.0;159.8;39.95;39.95;39.95;119.85000000000001;199.75;79.9;199.75;39.95;39.95;;79.9;39.95;;;;0.0;;39.95;;;39.95;39.95;;0.0;119.85000000000001;79.9;;;39.95;;;39.95;;39.95;39.95;;;;;;;0.0;79.9
71603219;1048.95;949.0500000000001;949.0500000000001;949.0500000000001;1098.9;849.1500000000001;999.0;1098.9;749.25;1098.9;949.0500000000001;1198.8000000000002;549.45;699.3000000000001;399.6;749.25;499.5;1148.8500000000001;1598.4;1048.95;749.25;649.35;749.25;349.65000000000003;549.45;699.3000000000001;649.35;649.35;449.55;549.45;549.45;699.3000000000001;599.4000000000001;649.35;649.35;599.4000000000001;499.5;249.75;449.55;649.35;849.1500000000001;549.45;99.9;549.45;649.35;449.55;399.6;749.25;399.6;399.6;549.45;499.5;399.6;499.5;499.5;199.8;349.65000000000003;199.8;49.95;199.8;549.45;199.8;499.5;499.5;899.1;499.5;449.55;299.70000000000005;449.55;349.65000000000003;449.55;499.5;699.3000000000001;349.65000000000003;449.55;649.35;399.6;749.25
71700029;;89.75;341.05;412.84999999999997;251.29999999999998;305.15;269.25;305.15;215.39999999999998;179.5;161.54999999999998;251.29999999999998;143.6;197.45;287.2;233.35;125.64999999999999;269.25;143.6;161.54999999999998;71.8;89.75;107.69999999999999;35.9;53.849999999999994;53.849999999999994;35.9;197.45;89.75;35.9;89.75;143.6;89.75;161.54999999999998;35.9;17.95;71.8;89.75;35.9;107.69999999999999;53.849999999999994;17.95;17.95;53.849999999999994;53.849999999999994;53.849999999999994;0.0;17.95;71.8;17.95;53.849999999999994;35.9;17.95;17.95;107.69999999999999;35.9;0.0;17.95;35.9;0.0;35.9;71.8;71.8;17.95;0.0;71.8;17.95;53.849999999999994;0.0;71.8;0.0;35.9;0.0;35.9;17.95;89.75;35.9;17.95
71929500;0.0;220.15;208.25;297.5;202.3;303.45;220.15;243.95000000000002;196.35;208.25;315.35;243.95000000000002;243.95000000000002;261.8;345.1;368.90000000000003;196.35;249.9;297.5;309.40000000000003;214.20000000000002;232.05;249.9;107.10000000000001;166.6;190.4;208.25;309.40000000000003;238.0;214.20000000000002;261.8;249.9;315.35;327.25;232.05;273.7;160.65;154.70000000000002;190.4;196.35;190.4;119.0;142.8;119.0;124.95;107.10000000000001;113.05;172.55;130.9;166.6;154.70000000000002;101.15;130.9;107.10000000000001;113.05;119.0;148.75;142.8;113.05;65.45;47.6;178.5;95.2;119.0;71.4;65.45;35.7;59.5;59.5;130.9;107.10000000000001;196.35;124.95;59.5;214.20000000000002;267.75;243.95000000000002;202.3
72257461;103.35000000000001;79.5;135.15;63.6;111.3;55.65;47.7;79.5;79.5;63.6;63.6;47.7;71.55;111.3;87.45;87.45;31.8;95.4;55.65;31.8;63.6;71.55;63.6;15.9;31.8;95.4;71.55;55.65;47.7;47.7;47.7;87.45;127.2;55.65;55.65;47.7;39.75;127.2;63.6;47.7;71.55;79.5;55.65;71.55;39.75;55.65;47.7;47.7;95.4;47.7;47.7;79.5;79.5;63.6;31.8;23.85;47.7;71.55;15.9;39.75;55.65;87.45;71.55;39.75;55.65;79.5;55.65;103.35000000000001;47.7;63.6;63.6;23.85;39.75;23.85;39.75;55.65;55.65;7.95
72277558;;;;;77.85;77.85;129.75;77.85;129.75;25.95;129.75;25.95;0.0;51.9;103.8;77.85;77.85;103.8;25.95;103.8;129.75;103.8;51.9;0.0;0.0;25.95;77.85;259.5;25.95;129.75;0.0;25.95;77.85;25.95;25.95;0.0;51.9;0.0;25.95;51.9;77.85;25.95;25.95;25.95;0.0;25.95;77.85;51.9;77.85;0.0;51.9;0.0;0.0;25.95;51.9;0.0;25.95;25.95;77.85;25.95;0.0;77.85;0.0;51.9;25.95;51.9;51.9;25.95;0.0;0.0;0.0;103.8;51.9;51.9;25.95;51.9;25.95;25.95
72305017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.75;155.39999999999998;129.5;51.8;51.8;25.9;142.45;77.69999999999999;129.5;25.9;64.75;77.69999999999999;116.55;103.6;116.55;77.69999999999999;116.55;77.69999999999999;64.75;64.75;25.9;25.9;129.5;64.75;129.5;38.849999999999994;38.849999999999994;103.6;51.8;77.69999999999999;25.9;77.69999999999999;90.64999999999999;64.75;64.75;90.64999999999999;25.9;116.55
72378887;0.0;0.0;0.0;0.0;0.0;0.0;45.9;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;22.95;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72411618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;639.2;559.3000000000001;559.3000000000001;479.40000000000003;359.55;719.1;559.3000000000001;799.0;679.1500000000001;399.5;679.1500000000001;759.0500000000001;639.2;679.1500000000001;399.5;519.35;519.35;519.35;519.35;599.25;439.45000000000005;519.35;199.75;399.5;159.8;439.45000000000005;359.55;479.40000000000003;199.75;119.85000000000001;159.8;359.55;159.8;199.75;239.70000000000002
72518970;0.0;0.0;29.95;0.0;89.85;29.95;29.95;89.85;29.95;59.9;29.95;59.9;0.0;89.85;0.0;59.9;29.95;29.95;59.9;89.85;29.95;59.9;0.0;149.75;89.85;59.9;0.0;0.0;29.95;29.95;0.0;59.9;29.95;29.95;89.85;239.6;29.95;29.95;29.95;0.0;0.0;89.85;0.0;89.85;59.9;0.0;0.0;0.0;0.0;29.95;0.0;29.95;59.9;0.0;0.0;0.0;89.85;59.9;59.9;0.0;59.9;119.8;0.0;0.0;59.9;29.95;0.0;29.95;0.0;29.95;29.95;29.95;59.9;0.0;0.0;89.85;0.0;89.85
73016424;119.85000000000001;159.8;159.8;239.70000000000002;0.0;39.95;199.75;39.95;0.0;79.9;119.85000000000001;79.9;0.0;119.85000000000001;79.9;0.0;39.95;199.75;0.0;79.9;279.65000000000003;39.95;39.95;79.9;119.85000000000001;0.0;199.75;0.0;0.0;79.9;0.0;0.0;159.8;199.75;0.0;79.9;39.95;0.0;79.9;0.0;39.95;79.9;0.0;39.95;39.95;0.0;0.0;0.0;0.0;0.0;0.0;39.95;39.95;39.95;39.95;0.0;0.0;0.0;39.95;39.95;0.0;39.95;39.95;39.95;0.0;79.9;0.0;0.0;39.95;0.0;0.0;39.95;79.9;0.0;0.0;39.95;39.95;119.85000000000001
73073100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.9;233.54999999999998;259.5;363.3;259.5;311.4;207.6;285.45;155.7;207.6;285.45;207.6;77.85;77.85;207.6;155.7;77.85;181.65;155.7;103.8;103.8;51.9;77.85;103.8;129.75;51.9;155.7;51.9;103.8;155.7;25.95;51.9;103.8;129.75;51.9;0.0;77.85;207.6;25.95;103.8
73091092;15.95;0.0;47.849999999999994;0.0;15.95;0.0;0.0;15.95;0.0;15.95;15.95;15.95;31.9;15.95;15.95;0.0;0.0;31.9;0.0;0.0;0.0;15.95;31.9;0.0;15.95;15.95;15.95;0.0;0.0;0.0;0.0;15.95;0.0;31.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95;15.95;0.0;15.95;0.0;31.9;0.0;0.0;15.95;15.95;0.0;15.95;15.95;0.0;0.0;0.0;0.0;0.0;15.95;15.95;15.95;0.0;15.95;0.0;15.95;0.0;15.95;31.9;15.95;15.95;15.95;0.0;0.0;0.0;15.95
73101096;0.0;175.45;255.2;430.65;749.65;478.5;558.25;494.45;430.65;414.7;207.35;462.54999999999995;334.95;271.15;239.25;462.54999999999995;47.849999999999994;63.8;15.95;63.8;143.54999999999998;47.849999999999994;15.95;;;47.849999999999994;47.849999999999994;79.75;159.5;175.45;63.8;79.75;111.64999999999999;31.9;31.9;;47.849999999999994;0.0;127.6;95.69999999999999;111.64999999999999;79.75;;15.95;;79.75;15.95;;15.95;;31.9;;15.95;31.9;31.9;;;31.9;47.849999999999994;63.8;15.95;;;;;;31.9;79.75;79.75;79.75;31.9;;;15.95;;0.0;;
73101582;51.9;51.9;77.85;77.85;51.9;51.9;51.9;129.75;25.95;0.0;51.9;103.8;51.9;103.8;25.95;25.95;25.95;0.0;103.8;51.9;77.85;0.0;77.85;25.95;103.8;51.9;103.8;0.0;51.9;129.75;25.95;51.9;77.85;25.95;0.0;77.85;25.95;0.0;77.85;77.85;25.95;25.95;51.9;25.95;77.85;25.95;0.0;51.9;51.9;0.0;25.95;25.95;0.0;51.9;103.8;25.95;25.95;25.95;77.85;25.95;77.85;25.95;0.0;77.85;25.95;103.8;25.95;25.95;129.75;103.8;0.0;51.9;0.0;25.95;103.8;103.8;0.0;25.95
73140019;;;;;;;;;;;;;;;;;;0.0;0.0;329.45;1168.05;509.15;359.4;359.4;239.6;329.45;89.85;209.65;179.7;149.75;119.8;149.75;89.85;179.7;149.75;29.95;119.8;179.7;179.7;119.8;59.9;179.7;89.85;59.9;29.95;89.85;29.95;149.75;149.75;179.7;179.7;59.9;209.65;89.85;239.6;179.7;149.75;119.8;179.7;119.8;59.9;149.75;59.9;29.95;59.9;119.8;179.7;119.8;29.95;149.75;29.95;29.95;59.9;29.95;119.8;29.95;;29.95
73165845;59.9;59.9;29.95;0.0;29.95;149.75;59.9;29.95;29.95;119.8;59.9;59.9;0.0;0.0;29.95;29.95;;;;29.95;;59.9;;;;;;;;29.95;;;;;;;;;;29.95;;;;29.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73315496;15.95;63.8;47.849999999999994;63.8;111.64999999999999;15.95;15.95;31.9;63.8;15.95;63.8;47.849999999999994;47.849999999999994;47.849999999999994;47.849999999999994;15.95;31.9;15.95;15.95;15.95;0.0;15.95;0.0;0.0;0.0;15.95;15.95;47.849999999999994;0.0;0.0;15.95;15.95;31.9;0.0;0.0;0.0;15.95;0.0;31.9;31.9;31.9;0.0;15.95;0.0;0.0;0.0;15.95;0.0;0.0;15.95;31.9;15.95;31.9;47.849999999999994;47.849999999999994;47.849999999999994;15.95;15.95;15.95;47.849999999999994;0.0;47.849999999999994;15.95;0.0;31.9;0.0;31.9;31.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.9;15.95;0.0
73453758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;59.9;0.0;0.0;29.95;0.0;0.0;0.0;29.95;0.0;0.0;89.85;0.0;29.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.95;0.0
73474899;518.0;375.54999999999995;246.04999999999998;388.5;453.25;440.29999999999995;220.14999999999998;543.9;375.54999999999995;388.5;556.85;505.04999999999995;336.7;375.54999999999995;323.75;518.0;349.65;349.65;634.55;518.0;271.95;388.5;336.7;155.39999999999998;336.7;297.84999999999997;414.4;310.79999999999995;375.54999999999995;349.65;349.65;310.79999999999995;401.45;362.59999999999997;414.4;440.29999999999995;518.0;945.3499999999999;906.5;1579.8999999999999;1023.05;738.15;802.9;751.0999999999999;634.55;543.9;569.8;647.5;530.9499999999999;362.59999999999997;712.25;271.95;479.15;518.0;401.45;427.34999999999997;362.59999999999997;181.29999999999998;518.0;440.29999999999995;388.5;414.4;336.7;168.35;271.95;246.04999999999998;220.14999999999998;310.79999999999995;233.1;323.75;336.7;103.6;233.1;155.39999999999998;388.5;336.7;414.4;246.04999999999998
73562989;19.9;29.849999999999998;29.849999999999998;29.849999999999998;0.0;19.9;0.0;49.75;19.9;19.9;39.8;9.95;9.95;19.9;39.8;0.0;;;;19.9;9.95;9.95;;9.95;9.95;9.95;;;9.95;0.0;0.0;19.9;9.95;;;;9.95;;9.95;;;;0.0;9.95;19.9;9.95;9.95;0.0;9.95;0.0;0.0;0.0;0.0;19.9;0.0;19.9;19.9;9.95;9.95;;;;;;;;;;;;;;;;;;;
73569288;19.95;0.0;19.95;19.95;39.9;0.0;0.0;19.95;19.95;19.95;0.0;19.95;39.9;19.95;0.0;0.0;0.0;0.0;39.9;0.0;0.0;0.0;19.95;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.849999999999994;0.0;0.0;0.0;0.0;0.0;0.0;19.95;0.0;0.0;0.0;0.0;0.0;19.95;0.0;0.0;0.0;0.0;39.9;39.9;0.0;0.0;0.0;19.95;19.95;0.0;0.0;0.0;0.0;39.9;0.0;0.0;59.849999999999994;0.0;0.0;19.95;0.0;0.0;0.0;19.95;0.0;0.0;39.9;19.95;0.0;0.0
73658286;29.95;0.0;29.95;89.85;0.0;0.0;0.0;29.95;0.0;0.0;29.95;29.95;59.9;59.9;59.9;89.85;0.0;0.0;29.95;0.0;0.0;29.95;29.95;0.0;29.95;0.0;0.0;59.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.9;0.0;0.0;29.95;59.9;0.0;0.0;59.9;29.95;0.0;0.0;59.9;0.0;0.0;0.0;0.0;29.95;0.0;0.0;29.95;0.0;0.0;0.0;0.0;0.0;0.0;29.95;0.0;0.0;0.0;0.0;29.95;0.0;0.0;0.0;29.95;0.0
73673299;71.9;35.95;35.95;0.0;71.9;0.0;0.0;0.0;71.9;35.95;71.9;71.9;0.0;35.95;35.95;0.0;71.9;0.0;0.0;35.95;35.95;71.9;35.95;0.0;0.0;0.0;0.0;0.0;35.95;35.95;0.0;0.0;35.95;0.0;35.95;71.9;0.0;35.95;0.0;0.0;35.95;71.9;71.9;0.0;35.95;0.0;0.0;0.0;35.95;35.95;0.0;0.0;0.0;0.0;0.0;0.0;35.95;0.0;0.0;0.0;0.0;0.0;35.95;0.0;71.9;0.0;35.95;0.0;35.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.9;0.0
73921062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;599.25;599.25;359.55;159.8;279.65000000000003;559.3000000000001;479.40000000000003;199.75;119.85000000000001;159.8;319.6;439.45000000000005;359.55;199.75;199.75;159.8;79.9;79.9;119.85000000000001;79.9;119.85000000000001;159.8;119.85000000000001;0.0;0.0;39.95;159.8;119.85000000000001;0.0;0.0;79.9;119.85000000000001;39.95;39.95;159.8
74280055;;;;398.75;350.9;191.39999999999998;127.6;175.45;159.5;47.849999999999994;95.69999999999999;79.75;143.54999999999998;191.39999999999998;159.5;127.6;95.69999999999999;143.54999999999998;143.54999999999998;175.45;79.75;191.39999999999998;191.39999999999998;159.5;63.8;111.64999999999999;111.64999999999999;159.5;175.45;287.09999999999997;111.64999999999999;79.75;127.6;63.8;207.35;95.69999999999999;127.6;111.64999999999999;63.8;31.9;95.69999999999999;95.69999999999999;47.849999999999994;127.6;127.6;31.9;143.54999999999998;79.75;47.849999999999994;95.69999999999999;63.8;31.9;79.75;175.45;127.6;63.8;207.35;15.95;95.69999999999999;63.8;95.69999999999999;111.64999999999999;79.75;95.69999999999999;63.8;63.8;127.6;63.8;63.8;31.9;47.849999999999994;79.75;15.95;47.849999999999994;79.75;63.8;31.9;31.9
74301286;;;;;;;;;;;;;;;;;;;;;;;;;31.9;95.69999999999999;47.849999999999994;95.69999999999999;175.45;223.29999999999998;159.5;31.9;143.54999999999998;63.8;111.64999999999999;159.5;95.69999999999999;47.849999999999994;15.95;79.75;15.95;47.849999999999994;95.69999999999999;31.9;31.9;47.849999999999994;31.9;111.64999999999999;95.69999999999999;63.8;47.849999999999994;15.95;31.9;79.75;47.849999999999994;47.849999999999994;15.95;31.9;15.95;63.8;63.8;15.95;15.95;47.849999999999994;0.0;0.0;0.0;15.95;0.0;31.9;31.9;31.9;15.95;0.0;47.849999999999994;95.69999999999999;0.0;31.9
74665713;119.9;59.95;59.95;0.0;59.95;0.0;59.95;179.85000000000002;0.0;0.0;0.0;0.0;59.95;0.0;0.0;659.45;179.85000000000002;59.95;239.8;239.8;119.9;119.9;59.95;179.85000000000002;119.9;59.95;59.95;0.0;0.0;59.95;0.0;0.0;59.95;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74720956;;;;;;;;;;;;;;;;;;;;;;;139.65;119.69999999999999;79.8;159.6;159.6;99.75;139.65;59.849999999999994;39.9;79.8;59.849999999999994;99.75;59.849999999999994;59.849999999999994;99.75;19.95;79.8;39.9;0.0;59.849999999999994;59.849999999999994;39.9;0.0;19.95;39.9;19.95;39.9;19.95;59.849999999999994;39.9;19.95;39.9;39.9;19.95;19.95;19.95;19.95;0.0;0.0;39.9;19.95;19.95;39.9;39.9;39.9;39.9;0.0;39.9;0.0;0.0;39.9;59.849999999999994;19.95;19.95;59.849999999999994;0.0
74721763;;;;;;;;;;;;;;;;;;;;;;;89.95;2248.75;2518.6;1439.2;2698.5;1349.25;1439.2;1888.95;629.65;539.7;1079.4;719.6;1259.3;1259.3;179.9;359.8;269.85;449.75;539.7;899.5;359.8;449.75;809.5500000000001;449.75;539.7;89.95;899.5;539.7;629.65;359.8;989.45;719.6;449.75;179.9;269.85;899.5;179.9;179.9;0.0;359.8;449.75;179.9;179.9;269.85;719.6;449.75;719.6;449.75;179.9;179.9;359.8;179.9;449.75;179.9;359.8;449.75
74789227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229.5;114.75;160.65;321.3;137.7;160.65;183.6;137.7;137.7;114.75;114.75;275.4;321.3;367.2
74883894;0.0;0.0;0.0;25.95;0.0;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;25.95;0.0;0.0;25.95;0.0;0.0;0.0;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;25.95;0.0;0.0;25.95;0.0;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;25.95;25.95;0.0;0.0;0.0;0.0;0.0;25.95
74977389;49.95;249.75;299.70000000000005;99.9;399.6;249.75;149.85000000000002;49.95;49.95;0.0;49.95;49.95;99.9;49.95;0.0;49.95;0.0;49.95;49.95;49.95;99.9;0.0;0.0;0.0;49.95;0.0;0.0;0.0;0.0;49.95;0.0;0.0;0.0;0.0;0.0;0.0;49.95;0.0;0.0;49.95;0.0;0.0;0.0;99.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.95;49.95;0.0;49.95;0.0;0.0;0.0;99.9;0.0;0.0;49.95;0.0;0.0;0.0;0.0;149.85000000000002;49.95;0.0;49.95;0.0;0.0;0.0;0.0;49.95;0.0;249.75
75190106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.8;287.2;287.2;646.1999999999999;610.3;430.79999999999995;430.79999999999995;179.5;125.64999999999999;287.2;143.6;179.5;161.54999999999998;71.8;197.45;215.39999999999998;53.849999999999994;89.75;89.75;89.75;71.8;107.69999999999999;17.95;89.75;53.849999999999994;35.9;71.8;0.0;35.9;107.69999999999999;53.849999999999994;107.69999999999999;161.54999999999998;71.8;35.9;89.75;89.75;71.8;0.0;35.9
75223492;;;;;;;;;;;;;;;;207.35;175.45;287.09999999999997;319.0;191.39999999999998;255.2;79.75;175.45;95.69999999999999;79.75;127.6;159.5;303.05;143.54999999999998;255.2;175.45;127.6;223.29999999999998;143.54999999999998;191.39999999999998;143.54999999999998;79.75;143.54999999999998;111.64999999999999;79.75;79.75;79.75;143.54999999999998;63.8;79.75;95.69999999999999;0.0;79.75;63.8;47.849999999999994;79.75;111.64999999999999;127.6;63.8;47.849999999999994;111.64999999999999;31.9;0.0;79.75;79.75;47.849999999999994;111.64999999999999;79.75;63.8;31.9;31.9;63.8;47.849999999999994;15.95;31.9;31.9;79.75;47.849999999999994;15.95;31.9;79.75;111.64999999999999;111.64999999999999
75448945;0.0;51.9;337.34999999999997;311.4;259.5;207.6;207.6;233.54999999999998;311.4;233.54999999999998;155.7;259.5;181.65;155.7;129.75;207.6;259.5;207.6;207.6;233.54999999999998;103.8;103.8;77.85;103.8;;;;25.95;51.9;;51.9;51.9;25.95;51.9;;;103.8;;0.0;51.9;77.85;51.9;25.95;;0.0;25.95;25.95;0.0;;;;;25.95;;;;25.95;;25.95;;;;;;;;;;;;;;;;;;;
75561035;0.0;51.8;25.9;12.95;64.75;38.849999999999994;90.64999999999999;38.849999999999994;12.95;64.75;12.95;25.9;51.8;116.55;38.849999999999994;38.849999999999994;142.45;25.9;116.55;51.8;103.6;103.6;64.75;38.849999999999994;51.8;116.55;38.849999999999994;64.75;25.9;0.0;142.45;103.6;51.8;77.69999999999999;64.75;90.64999999999999;77.69999999999999;25.9;12.95;90.64999999999999;51.8;51.8;12.95;0.0;0.0;38.849999999999994;38.849999999999994;12.95;12.95;0.0;25.9;0.0;0.0;38.849999999999994;38.849999999999994;25.9;64.75;12.95;25.9;25.9;0.0;25.9;25.9;0.0;12.95;0.0;12.95;25.9;12.95;25.9;0.0;12.95;12.95;25.9;64.75;12.95;25.9;51.8
